a_x,m,b,0.7498647415269535,-0.2603988918508209
a_y,m,b,0.7486089185701846,-0.26386393033102507
a_z,m,b,0.743632053305457,-0.2866644679607224
w_x,-2.53204345703125
w_y,0.41316986083984375
w_z,-0.35186767578125
"['m_x', 'm_x0']",16.7724609375
"['m_y', 'm_y0']",8.49609375
"['m_z', 'm_z0']",-27.9052734375
